ID,ProdID,TimeStamp,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Price,Tags,TimeStampDay,Total_Spend,Day_Of_Week,Hour,Year,Month
0.0,44.0,2020-08-25 18:03:39+00:00,0.0,0.0,"household, essentials, air, fresheners, spray, air, fresheners, trigger, spray, trigger, spray","eclectic, lady","Celtic Moonspice Room Spray, 4 ounces",https://i5.walmartimages.com/asr/2fb5f29c-0227-454d-92b1-dba25b6990bf_1.89a6cbfd1b98d629163331a2f80fa439.jpeg,"celtic, moonspice, wonderfully, fragrant, blend, warm, spices, cinnamon, clove, nutmeg, fragrance, phthalate, free, room, sprays, help, eliminate, unpleasant, odors, home, adding, pleasing, light, fragrance, double, strength, formula, contains, double, fragrance, original, room, sprays, people, prefer, stronger, room, spray, handmade, usa, preservative, free, dye, free",10.99,"celtic, moonspice, room, spray, 4, ounces, wal, mart",2020-08-25,10.99,1,18,2020,8
0.0,2.0,2020-08-25 22:41:12+00:00,5.0,2.0,"personal, care, oral, care, denture, adhesive",pinkiou,Electric Calculus Remover Teeth Dental Tool USB Rechargeable Plaque Tartar Removal High Frequency Cleaning for Stain Eraser Tooth Polisher and Oral Care with Replaceable Head IPX6 Waterproof,https://i5.walmartimages.com/asr/cd9e2133-7d23-427e-8dae-bda187e25d44.4ecf9e9d5f7b6674bea16a898a3fade7.jpeg | https://i5.walmartimages.com/asr/2217a805-22d1-4d60-969f-e3a460e207d9.ff982173ef40a129ed9ff57f50b60315.jpeg | https://i5.walmartimages.com/asr/bdfb8a39-b767-4da3-a67d-546cbcaa7ccc.daa6f184801afffcb873313759b79558.jpeg | https://i5.walmartimages.com/asr/fee0cc00-38e8-4d6f-8e45-12af73f1d574.623ab34e206d4cdfc1fbef69fa01ced3.jpeg | https://i5.walmartimages.com/asr/6ebe34ad-5160-4c47-b16e-5ee950df08aa.d4c608784e71568eacaab8128916dc09.jpeg | https://i5.walmartimages.com/asr/b78f0e9b-db12-49ae-98d3-5ae6419e7c57.a0de75218f6226e4d80ad086a125536b.jpeg | https://i5.walmartimages.com/asr/7ccf7b2b-4dbc-4c63-beb8-039df88754f0.85a204c7741a30dd1d0a075e61c92e8c.jpeg,"need, electric, dental, calculus, remover, food, residue, stay, mouth, brush, teeth, carefully, usually, hidden, crevices, surfaces, teeth, nt, clean, food, residue, time, begin, mineralize, harden, stone, tartar, absorbs, calcium, phosphorus, minerals, saliva, origin, dental, calculus, jaywayne, jaywayne, electric, dental, calculus, remover, high, frequency, vibration, 10000, 30000, times, minute, 3, kinds, adjustable, strength, modes, suitable, different, needs, jaywayne, electric, dental, calculus, remover, portable, compact, easy, use, dental, stone, scavengers, fuselage, food, grade, silica, gel, smooth, soft, makes, comfortable, jaywayne, electric, dental, calculus, remover, perfectly, clean, dental, stones, tea, stains, etc, harmful, oral, health, 3, modes, different, uses, clean, mode, strong, cleaning, general, mode, regular, oral, cleaning, oral, health, soft, mode, comfortable, experience, teeth, elaborated, design, high, frequency, vibration, 10000, 30000, times, minute, 2, head, parts, replaced, smart, led, light, helps, determine, exact, location, oral, excellent, ipx6, waterproofing, performance, enables, bathrooms, wash, tables, immerse, product, water, high, water, pressure, cause, water, accumulate, charging, hole, perfect, size, selected, materials, net, weight, oz, voltage, battery, capacity, 300mah, charging, time, 2, hours, materials, medical, grade, stainless, steel, head, electric, calculus, remover, teeth, dental, tool, usb, rechargeable, plaque, tartar, removal, high, frequency, cleaning, stain, eraser, tooth, polisher, oral, care, replaceable, head, ipx6, waterproof",24.99,"electric, calculus, remover, teeth, dental, tool, usb, rechargeable, plaque, tartar, removal, high, frequency, cleaning, stain, eraser, tooth, polisher, oral, care, replaceable, head, ipx6, waterproof, wal, mart",2020-08-25,24.99,1,22,2020,8
0.0,31.0,2020-09-01 14:47:15+00:00,3.6,28.0,"household, essentials, cleaning, supplies, cleaning, tools, brooms",fgy,"FGY Extra Long Broom and Dustpan Set 48&quot - Standing Upright Dust Pan w/ Extendable 44.5&quot to 48&quotLong Handled Lobby Broom - 3L Capacity, Lightweight & Robust, for Kitchen, Office",https://i5.walmartimages.com/asr/0a591986-b500-4167-86a1-fdbb3d3b4b2c_1.4565950d3a09fab86075517f7db86baa.jpeg | https://i5.walmartimages.com/asr/bd4b86cf-c6a1-40a9-80ea-91eb992dfe2f_1.4ef36e504addf94629f627d334f35cd7.jpeg | https://i5.walmartimages.com/asr/a5d82fcb-d9e2-45eb-ac4a-acf86f817193_1.6575c6f69e6fbbdb1c916d597f3e7735.jpeg | https://i5.walmartimages.com/asr/5f5e2348-5b5d-4339-8ff7-f3d190b39bd3_1.1baa325c7667a1300b9a968942912ac0.jpeg | https://i5.walmartimages.com/asr/62ea6929-7f15-4c53-b6d4-226b4335a7aa_1.707cb4a4ee09587ef90e33b379359c0e.jpeg | https://i5.walmartimages.com/asr/27114df4-c7bc-4b53-9421-3fbbc1ae715c_1.80babac81045cebce4d170e861a44421.jpeg | https://i5.walmartimages.com/asr/0e7f7c11-8bf5-422a-a082-4d5b7c3e037e_1.cb9b14479dbf2c134d3b242d1894b715.jpeg | https://i5.walmartimages.com/asr/b9795862-9534-45f6-8b5e-a2bf24b82d77_1.98cb1a9386734650d194dc30dee2c09a.jpeg,"design, broom, dustpan, set, telescoping, standing, heavy, duty, lightweight, makes, sweeping, kitchen, broom, dustpan, set, high, quality, eco, friendly, safe, material, long, soft, broom, brush, prevent, floor, dustpan, teeth, easily, clean, pet, hair, human, hair, pull, extendable, long, handle, broom, ensures, comfortable, sweeping, user, different, height, dustpan, large, capacity, hold, lot, garbage, prevent, garbage, kitchen, cleaner, carpet, sweep, floor, cleaning, pet, house, clean, hair, cleaning, office, lobby, garage, garden, indoors, outdoors, self, cleaning, dustpan, teeth, features, spatula, comb, teeth, dust, pan, comb, pet, hair, human, hair, broom, bristles, easily, broom, set, teeth, design, clean, dirt, dust, easily, making, cleaning, easy, enjoyable, telescoping, handle, kitchen, broom, dustpan, set, owns, long, handle, adjust, broomstick, length, 48, inches, allowing, stand, upright, comfortable, sweeping, bending, locking, upright, design, dustpan, locks, open, position, easy, cleaning, emptying, broom, snaps, dustpan, upright, compact, storage, long, handle, dustpan, large, capacity, prevent, garbage, dusty, dropping, eco, friendly, safe, new, upgraded, row, bristles, design, high, toughness, pet, brushes, softer, durable, dust, pan, long, handle, broom, eco, friendly, pp, high, quality, stainless, steel, materials, environmentally, friendly, safe, wide, use, easy, carrying, heavy, duty, broom, set, places, home, office, kitchen, lobby, garage, garden, pet, house, indoor, outdoor, split, small, pieces, easy, carrying",23.98,"fgy, extra, long, broom, dustpan, set, standing, upright, dust, pan, extendable, handled, lobby, broom, 3l, capacity, lightweight, robust, kitchen, office, wal, mart",2020-09-01,23.98,1,14,2020,9
0.0,2073829709.0,2020-09-01 16:24:51+00:00,4.6,209.0,"household, essentials, bathroom, bathroom, cleaners",kaboom,Kaboom Shower Guard Daily Shower Cleaner 30oz. Protect and Repel Stains,https://i5.walmartimages.com/asr/8a2acc6f-eefa-4220-969d-1f5464d2ce49_1.770d5babd340d2ffc7f50a00b73a69b6.jpeg | https://i5.walmartimages.com/asr/53e97dbf-b4cb-4955-bce5-3a8eae457e36_1.8bf4281bca19411c40a00d361aa29750.jpeg | https://i5.walmartimages.com/asr/3e6d9f38-d587-4716-8ec0-e5846bd87740_1.603a87758eb69f9214b608a277bd669b.jpeg | https://i5.walmartimages.com/asr/751350df-abec-47e4-8c0c-de2afd7aac26_1.aa4d180fc310dc121a78bed508aaaa3f.jpeg,"kaboom, shower, guard, daily, shower, cleaner, creates, special, transparent, shield, tile, glass, repels, soap, scum, hard, water, stains, calcium, lime, deposits, 4x, longer, leading, daily, shower, cleaner, kaboom, soap, scum, gone, clean, shine, goes, daily, shower, cleaner, protects, repels, stains, longer, prevents, buildup, soap, scum, water, stains, calcium, lime, deposits, forming, longer, lasting, clean, shine, prevents, fog, glass, mirror, surfaces",3.88,"kaboom, shower, guard, daily, shower, cleaner, 30, oz, protect, repel, stains, wal, mart",2020-09-01,3.88,1,16,2020,9
0.0,2.0,2020-09-02 11:29:45+00:00,0.0,0.0,"health, aromatherapy, essential, oils, essential, oils",artnaturals,"ArtNaturals 100% Pure Lime Essential Oil - (.5 Fl Oz / 15ml) - Undilued Therapeutic Grade - Exhilarate Brighten and Cleanse - for Diffuser, Skin, Body and Perfume",https://i5.walmartimages.com/asr/9775a25d-b9e1-4aaa-bcc3-8f91f75adbd8_1.38520924759cce6ab945dcc4b3307d14.jpeg | https://i5.walmartimages.com/asr/c7aea0a3-68de-4095-9969-d998bed40b15_1.ea5d9235a0c5a3cf0027d14f992bab3f.jpeg | https://i5.walmartimages.com/asr/71b9b0fc-b069-465d-8f89-e22e12199a36_1.6076563d66428a78aadf42171c5193f7.jpeg | https://i5.walmartimages.com/asr/f8e87bdb-4662-4ed7-a9b3-8978a288e2d5_1.ccc21a6e589cd84725195b92f8d6a652.jpeg | https://i5.walmartimages.com/asr/9328bd22-755d-4c94-ad67-0bf122361291_1.f93482f86c08007c8c32ece8592e7522.jpeg,"sweet, crisp, scent, artnaturals, lime, essential, oil, reviving, fatigue, fighting, cold, pressed, fresh, rind, mexican, limes, process, creates, longest, lasting, purest, essential, oil, lime, essential, oil, multiple, aromatherapy, therapeutic, grade, pure, natural, oil, superb, ally, combating, effects, everyday, tension, fresh, clean, aroma, helps, sooth, calm, helping, encourage, positive, balance, emotional, lime, believed, originated, malaysia, fruit, folkloric, medicine, centuries, revitalize, cleanse, limes, main, citrus, fruits, help, scurvy, aboard, sailing, vessels, 18th, 19th, centuries, leading, slang, term, englishman, limey, carrier, oil, jojoba, coconut, makes, reinvigorating, massage, oil, excellent, choice, use, aromatherapy, exercise, space, home, office, place, drops, favorite, diffuser, humidifier, breathe, deeply, slightly, citrusy, scent, wafted, gently, chosen, space, instantly, creating, place, refuge, serenity, add, drops, favorite, skincare, products, aid, appearance, healthy, glowing, skin, laundry, products, add, fresh, convenient, size, means, lime, essential, oil, uncap, reneergizing, moment, anytime, want, pure, artnaturals, lime, essential, oil, 100, pure, unadulterated, therapeutic, grade, gc, ms, tested, undiluted, additives, analysis, reports, available, images, website, vegan, cruelty, free, exhilarate, brighten, uplifts, negative, moods, inspires, action, movement, cold, pressed, organic, lime, peel, fresh, fruity, aroma, lime, essential, oil, high, energy, refreshing, lightness, antimicrobial, properties, great, choice, personal, household, cleansing, essential, oil, diffuser, provide, therapeutic, aromatic, benefits, simply, perfume, space, replace, toxic, synthetic, air, fresheners, plug, ins, aromas, pure, botanical, extracts, applied, safe, skin, properly, diluted, carrier, oil, favorite, bath, body, products, great, use, diy, beauty, recipes, therapeutic, massage, oils, remember, test, sensitivities, allergies, new, product, satisfaction, guaranteed, artnaturals, offers, 100, satisfaction, guaranteed, money, try, risk, free, questions, asked, customer, service, lose, health, gain",9.99,"artnaturals, 100, pure, lime, essential, oil, fl, oz, 15ml, undilued, therapeutic, grade, exhilarate, brighten, cleanse, diffuser, skin, body, perfume, wal, mart",2020-09-02,9.99,2,11,2020,9
0.0,1.0,2020-09-08 16:16:41+00:00,4.6,121.0,"household, essentials, bathroom, candles",febreze,"Febreze One Wax Melt Odor-Eliminating Air Freshener, Peppermint, 6 Ct",https://i5.walmartimages.com/asr/893a6856-9a0e-4733-98bf-b05ba13b2a14_1.e06b29d6220dd68973537503b361be7a.jpeg | https://i5.walmartimages.com/asr/e5de2bbd-df9b-4127-bbf8-327b37367832_3.f5fe6102286b959a006a07ff83d4c770.jpeg | https://i5.walmartimages.com/asr/3a897544-30b5-4b2f-a3e1-14071d952693_3.5152d5e7adb62d8ab8425e518728b73b.jpeg | https://i5.walmartimages.com/asr/383e103c-069c-4664-a049-a2824c93151e_3.8f5372776038c8b4e26d340b29ec16ff.jpeg | https://i5.walmartimages.com/asr/effc62b3-2ba9-4c02-b74f-4dfb4f4ed2fb_3.3877d4ea72b8e7995705fbaffda118b3.jpeg | https://i5.walmartimages.com/asr/7e89febf-7a86-4796-984a-86ebad6ef582_1.cded5630873cd24b1274d371bc47ff2b.jpeg | https://i5.walmartimages.com/asr/a3b26c7f-d2f4-4f3c-8ed4-4d0c5b1a5540_1.751ddaaa3be364bcd6e43586b7f981b5.jpeg,"melt, day, away, febreze, wax, melts, soy, wax, melt, gently, cleans, away, household, odors, light, nature, inspired, scent, artificial, perfumes, dyes, perfect, house, use, bedrooms, living, rooms, favorite, reading, nook, freshen, flameless, odor, elimination, compatible, wax, warmer, break, melts, place, wax, warmer, hours, freshness, minty, refreshing, scent, peppermint, rosemary, enjoy, tantalizing, aroma, fresh, herb, garden, green, thumb, required, pro, tip, blow, candle, nt, forget, turn, warmer, gentle, freshness, going, try, febreze, fabric, air, freshener, febreze, car, vent, clips, variety, sniffably, balanced, scents, febreze, odor, eliminating, wax, melt, air, freshener, peppermint, rosemary, scent, 6, melts, gently, cleans, away, household, odors, lightly, scented, soy, wax, melt, break, wax, melts, place, wax, warmer, perfect, bedrooms, living, rooms, want, light, nature, inspired, scent, bring, cool, freshness, space, minty, herbal, scent, peppermint, rosemary, soy, wax, melts, great, room, artificial, perfumes, dyes",4.94,"febreze, wax, melt, odor, eliminating, air, freshener, peppermint, 6, ct, wal, mart",2020-09-08,4.94,1,16,2020,9
0.0,822.0,2020-09-22 21:20:05+00:00,4.4,267.0,"household, essentials, air, fresheners, spray, air, fresheners, fabric, spray, febreze, fabric, sprays",febreze,"Febreze Odor-Eliminating Fabric Spray, Gain Island Fresh, 27 fl oz",https://i5.walmartimages.com/asr/496c0e3e-71a1-4aca-a5d0-8e3ef27860fb_1.1906b7e6de489770a1895c538d58df37.jpeg | https://i5.walmartimages.com/asr/b4d2e629-defc-49f8-877a-6e8129184b8c_1.085413663fa588bcd6f4d1281ceea85c.jpeg | https://i5.walmartimages.com/asr/d6cac720-70e3-45ac-82ea-3bac32f1dc88_1.301f113ac5ad85000094821169ed6adc.jpeg | https://i5.walmartimages.com/asr/8c381dff-876c-4ac6-8095-d1e6a6671fd0_1.ff7935f76a41ae12430401477971b705.jpeg | https://i5.walmartimages.com/asr/07629bbc-c927-4295-b5de-95027bf55da5_1.4d3db0a0ff0d11284e5d6d689072baed.jpeg | https://i5.walmartimages.com/asr/14e25307-6a7f-467e-a3dd-eb1cedd4071e_1.a85c1c22b030efbc44e7660721f53e81.jpeg | https://i5.walmartimages.com/asr/e6836a7b-f86e-407f-9817-6b291083f00e_1.be206ae3521cd7cdd3ed8be5ab1830bc.jpeg | https://i5.walmartimages.com/asr/50df0b8f-3e8f-4806-86b3-a4efc27b3d5d_1.cb3ab50af48aebfe38a6526e18f5e949.jpeg,"got, funked, fabrics, hint, probably, everyday, odors, love, soak, household, fabrics, eliminate, pesky, odors, quick, spray, febreze, fabric, refresher, fabric, spray, freshening, hard, wash, fabrics, home, like, sofas, quilt, grandma, adorable, throw, pillows, oh, lot, simply, spray, fabric, damp, let, dry, enjoy, living, stink, free, looking, easy, continuous, odor, elimination, try, febreze, plug, air, freshener, hours, pluggable, freshness, favorite, stinkiest, rooms, febreze, odor, eliminating, fabric, refresher, gain, island, fresh, 27, fl, oz, nt, mask, truly, eliminate, fabric, odors, spraying, away, stinks, household, fabrics, spray, fabric, damp, let, dry, enjoy, freshness, home, perfect, hard, wash, fabrics, like, pillows, stuffed, animals, couches, gym, bags, add, regular, cleaning, routine, fabrics, weekly, refresh, use, phthalates, formaldehyde, flammable, propellants, ingredients, febreze",4.94,"febreze, odor, eliminating, fabric, spray, gain, island, fresh, 27, fl, oz, wal, mart",2020-09-22,4.94,1,21,2020,9
0.0,628.0,2020-09-24 11:19:11+00:00,4.3,10561.0,"household, essentials, laundry, laundry, detergents",tide,"Tide PODS Liquid Laundry Detergent Pacs, Spring Meadow, 16 Count",https://i5.walmartimages.com/asr/0cd732e0-8229-4813-937e-75d6fe47d3f4.b76a9dd2d5ca18f909a26d538ab75145.jpeg | https://i5.walmartimages.com/asr/57ec9f7d-b6e4-427b-868d-a3528d9415d2.625d5da436c87ff4d22d447bdfa4dea4.jpeg | https://i5.walmartimages.com/asr/2a8022de-1d8f-42f2-a31f-b68de7ef6c6e.112b435c41a52b4ab529a95fe05b4936.jpeg | https://i5.walmartimages.com/asr/8b9166b0-d649-47fd-a0b5-ef7abf423ba0.cf0121bb80db582da803f9a0ff2eef77.jpeg | https://i5.walmartimages.com/asr/582e457c-a098-4a44-a9fd-9b8b9ef9ed0c.84533a91fd2e319032cdcbbf3358ccd6.jpeg | https://i5.walmartimages.com/asr/7bb31479-b5b5-4568-a761-212a8e7a4c73.a90aeaceef3b1cfe5f6b291f5c149e34.jpeg | https://i5.walmartimages.com/asr/88970319-1933-4daf-886f-2270cd4d22e7.3609f4a32623bd6c96b54476d71076f3.jpeg | https://i5.walmartimages.com/asr/921bb9b8-702c-4b76-b469-5f332f4019b9.f2c3995dda3261e4015692368d343bf4.jpeg | https://i5.walmartimages.com/asr/1070b89f-c364-475b-a705-526de989db52.56edeab819bcc746ea58a9982bd64548.jpeg,"tide, pods, laundry, detergent, pacs, offer, surprisingly, powerful, clean, 1, step, combining, super, concentrated, detergent, extra, odor, fighters, extra, stain, removers, capsule, cleans, freshens, rejuvenates, clothes, brighter, brights, whiter, whites, small, powerful, tide, pods, delivers, 10x, cleaning, power, convenient, pre, measured, unit, dose, form, thanks, special, film, turbo, technology, quick, collapsing, suds, capsules, dissolve, completely, temperatures, produce, excess, suds, spring, meadow, scent, infused, fresh, floral, notes, help, clothes, smelling, great, liquid, pouch, tide, pods, delivers, surprisingly, powerful, clean, 1, step, stain, removal, 1, dose, 10x, doses, leading, liquid, bargain, brand, tide, pods, liquid, laundry, detergent, pacs, spring, meadow, 16, count, surprisingly, powerful, clean, 1, step, 3, laundry, pacs, super, concentrated, detergent, extra, odor, fighters, extra, stain, removers, 10x, cleaning, power, stain, removal, tide, pods, quick, cycle, 10, doses, leading, bargain, liquid, detergent, base, variant, normal, wash, cycle, dissolves, completely, water, conditions, works, washing, machines, reach, children",4.94,"tide, pods, liquid, laundry, detergent, pacs, spring, meadow, 16, count, wal, mart",2020-09-24,4.94,3,11,2020,9
0.0,795.0,2020-09-29 15:27:55+00:00,4.8,6.0,"household, essentials, cleaning, supplies, purpose, cleaners","bar, keepers, friend",BAR KEEPERS FRIEND COOKTOP CLEANER 13oz,https://i5.walmartimages.com/asr/541932b0-9ef7-4bbc-ba82-64c5068373e7_1.630a83aaf574b7b72d16cd32c93f5e16.jpeg | https://i5.walmartimages.com/asr/c9b3d159-67af-4c93-94b3-e75ec78f5da8_1.e807d092c31ba2218a7c49b19945b817.jpeg,"removes, stubborn, grease, grime, restores, shine, cooktops, use, stainless, steel, sinks, countertops, porcelain, sinks, tubs, tiles, remove, hard, water, deposits, cooktop, cleaner, cuts, grease, damaging, surface, squeeze, small, cooktop, wet, sponge, gently, spread, cleaner, surface, removes, silverware, marks, porcelain, sinks, dishes, removes, food, stains, coffee, stains, hard, water, mineral, deposits, use, porcelain, bathtubs, ceramic, tile, door, knobs, remove, tarnish, brass, copper, chrome, brushed, metal, apply, cleanser, wipe, direction, brush, lines, rinse, wipe, dry, creamy, liquid, formula, safely, removes, tarnish, chrome, copper, brass, brushed, metal, surfaces, bar, keepers, friend, family, owned, company, based, indianapolis, indiana, develop, produce, package, products, ensure, consistency, quality",9.03,"bar, keepers, friend, cooktop, cleaner, 13, oz, wal, mart",2020-09-29,9.03,1,15,2020,9
0.0,586.0,2020-09-29 21:25:18+00:00,4.2,132.0,"seasonal, manual, shelves, seasonal, american, jobs, 2020",sheamoisture,"(2 pack) SheaMoisture African Black Soap Bamboo Charcoal Detoxifying Foaming Facial Wash, 7.8 oz",https://i5.walmartimages.com/asr/528268b7-2278-4cdf-a7c2-29115ff0702c_1.8eee49ed8d1db824dc4577245e3b2fb4.jpeg | https://i5.walmartimages.com/asr/ee4437f9-f699-41bf-a7bd-4ca478272182_1.8848f4b7d7c47493285bccb98c61594f.jpeg | https://i5.walmartimages.com/asr/c3696663-4a89-42c2-b71f-09b83866202c_1.6062abf48ab84671f18afd5486b87d55.jpeg | https://i5.walmartimages.com/asr/5bd9a350-5d86-404f-b469-cc520875b37a_3.326c9d52f09597272a72a8fd0be50181.png | https://i5.walmartimages.com/asr/f89d6eb0-5d70-45d7-8896-26a8b82a7a0b_3.2684831e78e82b908863392a2244175b.jpeg | https://i5.walmartimages.com/asr/a63cb1c3-e4dd-4a3b-b2dc-e094d6351bc6_1.f5badd931122e53dd8dcfab66a0ea8dd.png | https://i5.walmartimages.com/asr/c2cd3419-9844-42cd-9bce-73ec1081fa3f_3.9d02c3bcc5560c9ad1bd353738403b5e.png | https://i5.walmartimages.com/asr/df115a6e-a721-4713-8f85-91c097db9aeb_3.bfacc91148e6a8694b637d1b1feffa61.png | https://i5.walmartimages.com/asr/7ccb687d-37b5-4dae-be43-7a53ef29ef6c_1.47be387b2533335e7b0381f28e1faa0c.png,"sheamoisture, african, black, bamboo, charcoal, detox, foaming, facial, wash, deeply, cleanses, detoxifies, skin, dirt, impurities, makeup, formulated, african, black, soap, bamboo, charcoal, aloe, face, cleanser, gentle, deep, cleaning, african, black, soap, clarifies, oily, blemished, skin, facial, wash, ideal, use, acne, wash, bamboo, charcoal, helps, absorb, impurities, detoxify, skin, leaving, face, feeling, radiantly, clean, aloe, soothes, nourishes, skin, face, feel, dried, wash, shea, moisture, african, black, bamboo, charcoal, detox, foaming, facial, wash, paraben, free, phthalate, free, mineral, oil, free, sulfate, free, tested, animals, addition, face, wash, natural, carefully, crafted, fair, trade, ingredients, sofi, tucker, started, selling, shea, nuts, local, village, market, bonthe, sierra, leone, 1912, age, nineteen, widowed, mother, selling, shea, butter, african, black, soap, homemade, hair, skin, preparations, countryside, sofi, tucker, grandmother, shea, moisture, proud, legacy, community, commerce, help, empower, disadvantaged, women, help, realize, brighter, healthier, future, sheamoisture, african, black, soap, bamboo, charcoal, detoxifying, foaming, facial, wash, oz, sheamoisture, african, black, bamboo, charcoal, detox, foaming, facial, wash, deeply, cleanses, detoxifies, skin, dirt, makeup, impurities, african, black, soap, facial, cleanser, clarifies, oily, blemish, prone, skin, face, wash, formulated, bamboo, charcoal, absorbs, oil, impurities, help, detoxify, skin, gentle, face, cleanser, contains, aloe, smoothes, nourishes, skin, sheamoisture, african, black, bamboo, charcoal, detox, facial, wash, fair, trade, ingredients, sheamoisture, facial, cleanser, paraben, free, phthalate, free, mineral, oil, free, sulfate, free, tested, animals",19.34,"2, pack, sheamoisture, african, black, soap, bamboo, charcoal, detoxifying, foaming, facial, wash, oz, wal, mart",2020-09-29,19.34,1,21,2020,9
0.0,90.0,2020-10-27 20:01:49+00:00,0.0,416.0,"household, essentials, laundry, laundry, scent, boosters, gain, scent, boosters",gain,"Gain Fireworks Moonlight Breeze, 26.5 oz In-Wash Scent Booster Beads",https://i5.walmartimages.com/asr/a3ca337c-ddd7-4868-8b3e-b5c7f434ac70.9babd9cf419a429b9c4eb12ca2d61157.jpeg | https://i5.walmartimages.com/asr/c67cdf64-8521-45ed-a656-b4a18b16f696_1.9985726ff7964b3be709925c23f60d98.jpeg | https://i5.walmartimages.com/asr/3874257d-4fe3-4457-8f33-20194c3cdfc7.3ab8675bdc4eedc3b0a92446fd420724.jpeg | https://i5.walmartimages.com/asr/fbc092cb-d9a5-4e09-8726-3674c04a826d_1.df4945b6ff4260f8a5f55fa1cea77535.jpeg | https://i5.walmartimages.com/asr/eaee6140-b629-4314-b79c-e2f4455df9c2.58c5cbef0dad7d3735c8f2f235557129.jpeg | https://i5.walmartimages.com/asr/efccdcca-94da-4192-a984-0a7f8ddbf575.aca5865d95268ee861fb3a148a0f4015.jpeg | https://i5.walmartimages.com/asr/f63fdfd3-1ccb-42af-9b76-8022c30f85fe_1.c1c78d31a811cce2d175131df91c3a53.jpeg | https://i5.walmartimages.com/asr/0956d98c-6e5b-4793-b7d8-bfaa7943005b_1.7979987f5154f9f083021583bfb4020c.jpeg | https://i5.walmartimages.com/asr/c6ba981b-e79a-4f61-b7e7-81a7e2fc8afc.219449c34821244347188686d9fb27ca.jpeg,"gain, moonlight, breeze, fireworks, laundry, scent, booster, beads, allow, add, little, lot, amazing, scent, wash, gain, fireworks, wash, scent, booster, gives, laundry, 12, weeks, freshness, wash, wear, works, favorite, detergent, add, gain, step, laundry, great, gain, scent, colors, fabrics, safe, use, washing, machines, regular, washer, compatible, dissolves, hot, cold, water, like, household, detergent, away, children",14.94,"gain, fireworks, moonlight, breeze, oz, wash, scent, booster, beads, wal, mart",2020-10-27,14.94,1,20,2020,10
